hotel_id;seccion;poi
260;Transporte público;"TrenCordoba Train Station
1,6 km"
260;Transporte público;"TrenRabanales
6 km"
260;Aeropuertos más cercanos;"Aeropuerto de Córdoba
8 km"
261;¿Qué hay cerca?;"Museo Julio Romero de Torres
20 m"
261;¿Qué hay cerca?;"Posada Del Potro. Centro Flamenco Fosforito
50 m"
261;¿Qué hay cerca?;"Ermita del Amparo
200 m"
261;¿Qué hay cerca?;"Ntra. Sra. de la Peidad
250 m"
261;¿Qué hay cerca?;"Iglesia del Socorro
350 m"
261;¿Qué hay cerca?;"Iglesia de San Pedro
400 m"
261;¿Qué hay cerca?;"Plaza de la Corredera
400 m"
261;¿Qué hay cerca?;"Iglesia de Santiago
450 m"
261;¿Qué hay cerca?;"Casa de la Concha
450 m"
261;¿Qué hay cerca?;"Iglesia La Compañía
500 m"
261;Restaurantes y cafeterías;"RestauranteBar San Francisco
100 m"
261;Restaurantes y cafeterías;"RestauranteDamasquino
100 m"
261;Restaurantes y cafeterías;"RestauranteZumeria El Arbolito
50 m"
261;Atracciones turísticas destacadas;"Plaza de las Tendillas
650 m"
261;Atracciones turísticas destacadas;"Templo romano
650 m"
261;Atracciones turísticas destacadas;"Alcázar de los Reyes Cristianos
800 m"
261;Atracciones turísticas destacadas;"Torre de la Calahorra
850 m"
261;Atracciones turísticas destacadas;"Puente Romano
850 m"
261;Atracciones turísticas destacadas;"Caballerizas Reales de Córdoba
900 m"
261;Atracciones turísticas destacadas;"Cristo de los Faroles
950 m"
261;Atracciones turísticas destacadas;"Palacio de Viana
1,2 km"
261;Atracciones turísticas destacadas;"Costa del Sol Square
1,7 km"
261;Atracciones turísticas destacadas;"Medina Azahara
11 km"
261;Transporte público;"TrenCordoba Train Station
1,9 km"
261;Transporte público;"TrenRabanales
6 km"
261;Aeropuertos más cercanos;"Aeropuerto de Córdoba
13 km"
262;¿Qué hay cerca?;"Casa de las Ceas o del Indiano
50 m"
262;¿Qué hay cerca?;"Hogar San Rafael
150 m"
262;¿Qué hay cerca?;"Casa de los Manríquez
350 m"
262;¿Qué hay cerca?;"Delegación del Gobierno de la Junta de Andalucía en Córdoba
400 m"
262;¿Qué hay cerca?;"Plaza de las Tendillas
550 m"
262;¿Qué hay cerca?;"Alcázar de los Reyes Cristianos
550 m"
262;¿Qué hay cerca?;"Casa de la Concha
600 m"
262;¿Qué hay cerca?;"Iglesia La Compañía
650 m"
262;¿Qué hay cerca?;"Templo romano
650 m"
262;¿Qué hay cerca?;"Caballerizas Reales de Córdoba
650 m"
262;Restaurantes y cafeterías;"RestauranteTaberna Casa Bravo
30 m"
262;Restaurantes y cafeterías;"RestauranteEl Choto
100 m"
262;Restaurantes y cafeterías;"RestauranteEssen Pizza
100 m"
262;Atracciones turísticas destacadas;"Costa del Sol Square
800 m"
262;Atracciones turísticas destacadas;"Torre de la Calahorra
950 m"
262;Atracciones turísticas destacadas;"Museo Julio Romero de Torres
1 km"
262;Atracciones turísticas destacadas;"Plaza de la Corredera
1,1 km"
262;Atracciones turísticas destacadas;"Cristo de los Faroles
1,1 km"
262;Atracciones turísticas destacadas;"Puente Romano
1,2 km"
262;Atracciones turísticas destacadas;"Palacio de Viana
1,6 km"
262;Atracciones turísticas destacadas;"Medina Azahara
9 km"
262;Transporte público;"TrenCordoba Train Station
1,3 km"
262;Transporte público;"TrenEl Higueron
7 km"
262;Aeropuertos más cercanos;"Aeropuerto de Córdoba
7 km"
263;¿Qué hay cerca?;"Posada Del Potro. Centro Flamenco Fosforito
50 m"
263;¿Qué hay cerca?;"Ermita del Amparo
50 m"
263;¿Qué hay cerca?;"Museo Julio Romero de Torres
100 m"
263;¿Qué hay cerca?;"Ntra. Sra. de la Peidad
350 m"
263;¿Qué hay cerca?;"Casa de la Concha
350 m"
263;¿Qué hay cerca?;"Iglesia de San Pedro
400 m"
263;¿Qué hay cerca?;"Iglesia del Socorro
400 m"
263;¿Qué hay cerca?;"Iglesia de Santiago
400 m"
263;¿Qué hay cerca?;"Plaza de la Corredera
500 m"
263;¿Qué hay cerca?;"Iglesia La Compañía
600 m"
263;Restaurantes y cafeterías;"Cafetería/barFunky Córdoba
2 m"
263;Restaurantes y cafeterías;"RestauranteDamasquino
40 m"
263;Restaurantes y cafeterías;"RestaurantePaseo Ibérico
50 m"
263;Atracciones turísticas destacadas;"Alcázar de los Reyes Cristianos
700 m"
263;Atracciones turísticas destacadas;"Plaza de las Tendillas
750 m"
263;Atracciones turísticas destacadas;"Torre de la Calahorra
750 m"
263;Atracciones turísticas destacadas;"Templo romano
750 m"
263;Atracciones turísticas destacadas;"Puente Romano
750 m"
263;Atracciones turísticas destacadas;"Caballerizas Reales de Córdoba
800 m"
263;Atracciones turísticas destacadas;"Cristo de los Faroles
1,1 km"
263;Atracciones turísticas destacadas;"Palacio de Viana
1,2 km"
263;Atracciones turísticas destacadas;"Costa del Sol Square
1,7 km"
263;Atracciones turísticas destacadas;"Medina Azahara
12 km"
263;Transporte público;"TrenCordoba Train Station
1,9 km"
263;Transporte público;"TrenRabanales
6 km"
263;Aeropuertos más cercanos;"Aeropuerto de Córdoba
13 km"
264;¿Qué hay cerca?;"Caballerizas Reales de Córdoba
150 m"
264;¿Qué hay cerca?;"Alcázar de los Reyes Cristianos
250 m"
264;¿Qué hay cerca?;"Murallas
450 m"
264;¿Qué hay cerca?;"Casa de los Manríquez
500 m"
264;¿Qué hay cerca?;"Hogar San Rafael
800 m"
264;¿Qué hay cerca?;"Casa de la Concha
800 m"
264;¿Qué hay cerca?;"Casa de las Ceas o del Indiano
800 m"
264;¿Qué hay cerca?;"Torre de la Calahorra
850 m"
264;¿Qué hay cerca?;"Parque Ciudad de los Niños
850 m"
264;¿Qué hay cerca?;"Torre De La Calahorra
850 m"
264;Restaurantes y cafeterías;"RestauranteBodega San Basilio
40 m"
264;Restaurantes y cafeterías;"RestauranteTaberna Casa El Viejo
50 m"
264;Restaurantes y cafeterías;"RestauranteMesón Bodega San Basilio
100 m"
264;Atracciones turísticas destacadas;"Puente Romano
1,1 km"
264;Atracciones turísticas destacadas;"Museo Julio Romero de Torres
1,1 km"
264;Atracciones turísticas destacadas;"Plaza de las Tendillas
1,2 km"
264;Atracciones turísticas destacadas;"Costa del Sol Square
1,2 km"
264;Atracciones turísticas destacadas;"Templo romano
1,3 km"
264;Atracciones turísticas destacadas;"Plaza de la Corredera
1,5 km"
264;Atracciones turísticas destacadas;"Cristo de los Faroles
1,7 km"
264;Atracciones turísticas destacadas;"Palacio de Viana
2,2 km"
264;Atracciones turísticas destacadas;"Medina Azahara
9 km"
264;Transporte público;"TrenCordoba Train Station
1,9 km"
264;Transporte público;"TrenEl Higueron
8 km"
264;Aeropuertos más cercanos;"Aeropuerto de Córdoba
12 km"
265;¿Qué hay cerca?;"Convento de Santa Marta
100 m"
265;¿Qué hay cerca?;"Jardines de Orive
250 m"
265;¿Qué hay cerca?;"Palacio de los Marqueses de Villaseca
250 m"
265;¿Qué hay cerca?;"Iglesia Nuestra Señora de La Paz
250 m"
265;¿Qué hay cerca?;"Cristo de los Faroles
250 m"
265;¿Qué hay cerca?;"Real Iglesia De S. Pablo
300 m"
265;¿Qué hay cerca?;"Iglesia de San Andres
300 m"
265;¿Qué hay cerca?;"Convento Sta. Isabel ángeles
300 m"
265;¿Qué hay cerca?;"Restos Muralla Romana
350 m"
265;¿Qué hay cerca?;"Palacio de Viana
400 m"
265;Restaurantes y cafeterías;"Cafetería/barOculto Café
100 m"
265;Restaurantes y cafeterías;"Cafetería/barGlam
200 m"
265;Restaurantes y cafeterías;"RestauranteLos Alarifes
250 m"
265;Atracciones turísticas destacadas;"Plaza de la Corredera
550 m"
265;Atracciones turísticas destacadas;"Templo romano
600 m"
265;Atracciones turísticas destacadas;"Plaza de las Tendillas
650 m"
265;Atracciones turísticas destacadas;"Museo Julio Romero de Torres
850 m"
265;Atracciones turísticas destacadas;"Alcázar de los Reyes Cristianos
1,5 km"
265;Atracciones turísticas destacadas;"Caballerizas Reales de Córdoba
1,6 km"
265;Atracciones turísticas destacadas;"Torre de la Calahorra
1,6 km"
265;Atracciones turísticas destacadas;"Puente Romano
1,7 km"
265;Atracciones turísticas destacadas;"Costa del Sol Square
2 km"
265;Atracciones turísticas destacadas;"Medina Azahara
10 km"
265;Transporte público;"TrenCordoba Train Station
1,6 km"
265;Transporte público;"TrenRabanales
6 km"
265;Aeropuertos más cercanos;"Aeropuerto de Córdoba
8 km"
266;¿Qué hay cerca?;"Casa de las Ceas o del Indiano
400 m"
266;¿Qué hay cerca?;"Delegación del Gobierno de la Junta de Andalucía en Córdoba
450 m"
266;¿Qué hay cerca?;"Hogar San Rafael
450 m"
266;¿Qué hay cerca?;"Plaza de las Tendillas
600 m"
266;¿Qué hay cerca?;"Casa de los Manríquez
650 m"
266;¿Qué hay cerca?;"Templo romano
700 m"
266;¿Qué hay cerca?;"Costa del Sol Square
750 m"
266;¿Qué hay cerca?;"Iglesia La Compañía
750 m"
266;¿Qué hay cerca?;"Alcázar de los Reyes Cristianos
800 m"
266;¿Qué hay cerca?;"Caballerizas Reales de Córdoba
850 m"
266;Restaurantes y cafeterías;"RestauranteMercado Victoria
200 m"
266;Restaurantes y cafeterías;"RestauranteLa Salmoreteca
200 m"
266;Restaurantes y cafeterías;"RestaurantePescadoteca
100 m"
266;Atracciones turísticas destacadas;"Cristo de los Faroles
1,1 km"
266;Atracciones turísticas destacadas;"Plaza de la Corredera
1,1 km"
266;Atracciones turísticas destacadas;"Museo Julio Romero de Torres
1,2 km"
266;Atracciones turísticas destacadas;"Torre de la Calahorra
1,3 km"
266;Atracciones turísticas destacadas;"Puente Romano
1,5 km"
266;Atracciones turísticas destacadas;"Palacio de Viana
1,6 km"
266;Atracciones turísticas destacadas;"Medina Azahara
9 km"
266;Transporte público;"TrenCordoba Train Station
900 m"
266;Transporte público;"TrenEl Higueron
7 km"
266;Aeropuertos más cercanos;"Aeropuerto de Córdoba
7 km"
267;¿Qué hay cerca?;"Casa de los Manríquez
50 m"
267;¿Qué hay cerca?;"Alcázar de los Reyes Cristianos
250 m"
267;¿Qué hay cerca?;"Hogar San Rafael
300 m"
267;¿Qué hay cerca?;"Caballerizas Reales de Córdoba
350 m"
267;¿Qué hay cerca?;"Casa de la Concha
350 m"
267;¿Qué hay cerca?;"Casa de las Ceas o del Indiano
350 m"
267;¿Qué hay cerca?;"Ermita del Amparo
650 m"
267;¿Qué hay cerca?;"Iglesia La Compañía
650 m"
267;¿Qué hay cerca?;"Torre de la Calahorra
650 m"
267;¿Qué hay cerca?;"Torre De La Calahorra
700 m"
267;Restaurantes y cafeterías;"RestauranteCosmopolitan Food
6 m"
267;Restaurantes y cafeterías;"RestauranteGastrotaberna La Chiquita de Quini
30 m"
267;Restaurantes y cafeterías;"RestaurantePatio Cordobés
30 m"
267;Atracciones turísticas destacadas;"Plaza de las Tendillas
700 m"
267;Atracciones turísticas destacadas;"Templo romano
750 m"
267;Atracciones turísticas destacadas;"Museo Julio Romero de Torres
800 m"
267;Atracciones turísticas destacadas;"Puente Romano
850 m"
267;Atracciones turísticas destacadas;"Costa del Sol Square
1 km"
267;Atracciones turísticas destacadas;"Plaza de la Corredera
1,1 km"
267;Atracciones turísticas destacadas;"Cristo de los Faroles
1,2 km"
267;Atracciones turísticas destacadas;"Palacio de Viana
1,7 km"
267;Atracciones turísticas destacadas;"Medina Azahara
9 km"
267;Transporte público;"TrenCordoba Train Station
1,5 km"
267;Transporte público;"TrenEl Higueron
7 km"
267;Aeropuertos más cercanos;"Aeropuerto de Córdoba
12 km"
268;¿Qué hay cerca?;"Parque del camino de los huertos
9 km"
268;¿Qué hay cerca?;"Medina Azahara
18 km"
268;¿Qué hay cerca?;"Monasterio San Jerónimo de Valparaíso
19 km"
268;Restaurantes y cafeterías;"Restaurante20 D Tapas
1 km"
268;Restaurantes y cafeterías;"RestauranteRestaurante Dcopete
1,1 km"
268;Restaurantes y cafeterías;"RestauranteRestaurante Los Llanos
850 m"
268;Transporte público;"TrenAlmodovar del Rio
300 m"
268;Transporte público;"TrenPosadas
12 km"
268;Aeropuertos más cercanos;"Aeropuerto de Córdoba
16 km"
269;¿Qué hay cerca?;"Mercado Central de Atarazanas
100 m"
269;¿Qué hay cerca?;"Iglesia De Santo Domingo
150 m"
269;¿Qué hay cerca?;"Iglesia de Santo Domingo de Guzman
250 m"
269;¿Qué hay cerca?;"Parroquia San Juan Bautista
300 m"
269;¿Qué hay cerca?;"San Juan
400 m"
269;¿Qué hay cerca?;"Palmeral de las Sorpresas
450 m"
269;¿Qué hay cerca?;"Museo Carmen Thyssen
550 m"
269;¿Qué hay cerca?;"Igl. Del Sagrado Corazón De Jesús
550 m"
269;¿Qué hay cerca?;"Santo Cristo de la Salud Church
600 m"
269;¿Qué hay cerca?;"Plaza de la Constitución
600 m"
269;Restaurantes y cafeterías;"RestauranteMercado de Atarazanas
50 m"
269;Restaurantes y cafeterías;"RestauranteLos Pueblos
50 m"
269;Restaurantes y cafeterías;"RestauranteLa Martina Gastrotienda
150 m"
269;Atracciones turísticas destacadas;"Museo de Málaga
800 m"
269;Atracciones turísticas destacadas;"Parque de Málaga
850 m"
269;Atracciones turísticas destacadas;"Museo Picasso
900 m"
269;Atracciones turísticas destacadas;"Alcazaba
1,1 km"
269;Atracciones turísticas destacadas;"Museo del Vidrio y del Cristal
1,1 km"
269;Atracciones turísticas destacadas;"Museo Jorge Rando
1,2 km"
269;Atracciones turísticas destacadas;"Centro Pompidou
1,3 km"
269;Atracciones turísticas destacadas;"Museo Automovilístico y de la Moda
2,6 km"
269;Playas en la zona;"Playa de San Andrés
1,7 km"
269;Playas en la zona;"Playa de La Malagueta
1,9 km"
269;Playas en la zona;"Playa de La Caleta
2,2 km"
269;Playas en la zona;"Playa de la Misericordia
2,4 km"
269;Playas en la zona;"Playa de Baños del Carmen
4 km"
269;Transporte público;"TrenMálaga Centro - Alameda
350 m"
269;Transporte público;"TrenEstación de tren de Málaga - María Zambrano
1,1 km"
269;Transporte público;"MetroEl Perchel
1,1 km"
269;Transporte público;"AutobúsEstación de autobuses de Málaga
1,2 km"
269;Transporte público;"MetroLa Isla
1,5 km"
269;Aeropuertos más cercanos;"Aeropuerto de Málaga
8 km"
270;¿Qué hay cerca?;"Mercado Central de Atarazanas
300 m"
270;¿Qué hay cerca?;"Iglesia De Santo Domingo
400 m"
270;¿Qué hay cerca?;"Iglesia de Santo Domingo de Guzman
500 m"
270;¿Qué hay cerca?;"Palmeral de las Sorpresas
500 m"
270;¿Qué hay cerca?;"Iglesia del Carmen
500 m"
270;¿Qué hay cerca?;"Jardines de Picasso
600 m"
270;¿Qué hay cerca?;"San Juan
600 m"
270;¿Qué hay cerca?;"Parroquia San Juan Bautista
600 m"
270;¿Qué hay cerca?;"Museo Carmen Thyssen
800 m"
270;¿Qué hay cerca?;"Santo Cristo de la Salud Church
800 m"
270;Restaurantes y cafeterías;"RestaurantePizzeria Italiana Vittoria
50 m"
270;Restaurantes y cafeterías;"RestauranteLa Deriva
30 m"
270;Restaurantes y cafeterías;"RestauranteLife Apartments Alemeda Colon
40 m"
270;Atracciones turísticas destacadas;"Parque de Málaga
850 m"
270;Atracciones turísticas destacadas;"Museo de Málaga
900 m"
270;Atracciones turísticas destacadas;"Museo Picasso
1,1 km"
270;Atracciones turísticas destacadas;"Alcazaba
1,2 km"
270;Atracciones turísticas destacadas;"Centro Pompidou
1,2 km"
270;Atracciones turísticas destacadas;"Museo del Vidrio y del Cristal
1,4 km"
270;Atracciones turísticas destacadas;"Museo Jorge Rando
1,4 km"
270;Atracciones turísticas destacadas;"Museo Automovilístico y de la Moda
2,4 km"
270;Playas en la zona;"Playa de San Andrés
1,5 km"
270;Playas en la zona;"Playa de La Malagueta
1,8 km"
270;Playas en la zona;"Playa de La Caleta
2,1 km"
270;Playas en la zona;"Playa de la Misericordia
2,2 km"
270;Playas en la zona;"Playa de Baños del Carmen
4 km"
270;Transporte público;"TrenMálaga Centro - Alameda
200 m"
270;Transporte público;"TrenEstación de tren de Málaga - María Zambrano
900 m"
270;Transporte público;"MetroEl Perchel
900 m"
270;Transporte público;"AutobúsEstación de autobuses de Málaga
1 km"
270;Transporte público;"MetroLa Isla
1,4 km"
270;Aeropuertos más cercanos;"Aeropuerto de Málaga
7 km"
271;¿Qué hay cerca?;"Parque la Negrita
100 m"
271;¿Qué hay cerca?;"Monast. S.José Carmelitas Descalzas
250 m"
271;¿Qué hay cerca?;"Museo Carmen Thyssen
300 m"
271;¿Qué hay cerca?;"Plaza de la Constitución
350 m"
271;¿Qué hay cerca?;"Santo Cristo de la Salud Church
350 m"
271;¿Qué hay cerca?;"Igl. Del Sagrado Corazón De Jesús
350 m"
271;¿Qué hay cerca?;"Museo del Vidrio y del Cristal
350 m"
271;¿Qué hay cerca?;"San Juan
400 m"
271;¿Qué hay cerca?;"Parroquia San Juan Bautista
500 m"
271;¿Qué hay cerca?;"Museo Picasso
500 m"
271;Restaurantes y cafeterías;"RestauranteNo Piqui
5 m"
271;Restaurantes y cafeterías;"RestauranteMaria Pistolas
20 m"
271;Restaurantes y cafeterías;"RestauranteTinto y Tapincho
20 m"
271;Atracciones turísticas destacadas;"Fundación Picasso
500 m"
271;Atracciones turísticas destacadas;"Museo Jorge Rando
500 m"
271;Atracciones turísticas destacadas;"Museo de Málaga
750 m"
271;Atracciones turísticas destacadas;"Parque de Málaga
1 km"
271;Atracciones turísticas destacadas;"Alcazaba
1 km"
271;Atracciones turísticas destacadas;"Centro Pompidou
1,3 km"
271;Atracciones turísticas destacadas;"Museo Automovilístico y de la Moda
3,3 km"
271;Playas en la zona;"Playa de La Malagueta
1,7 km"
271;Playas en la zona;"Playa de La Caleta
2 km"
271;Playas en la zona;"Playa de San Andrés
2,4 km"
271;Playas en la zona;"Playa de la Misericordia
3,1 km"
271;Playas en la zona;"Playa de Baños del Carmen
3,8 km"
271;Transporte público;"TrenMálaga Centro - Alameda
1,1 km"
271;Transporte público;"MetroEl Perchel
1,8 km"
271;Transporte público;"TrenEstación de tren de Málaga - María Zambrano
1,8 km"
271;Transporte público;"AutobúsEstación de autobuses de Málaga
1,9 km"
271;Transporte público;"MetroLa Isla
2,3 km"
271;Aeropuertos más cercanos;"Aeropuerto de Málaga
8 km"
272;¿Qué hay cerca?;"Palmeral de las Sorpresas
100 m"
272;¿Qué hay cerca?;"Mercado Central de Atarazanas
300 m"
272;¿Qué hay cerca?;"Catedral De Málaga
350 m"
272;¿Qué hay cerca?;"Parroquia San Juan Bautista
400 m"
272;¿Qué hay cerca?;"Episcopal Palace
400 m"
272;¿Qué hay cerca?;"Plaza de la Constitución
450 m"
272;¿Qué hay cerca?;"Iglesia del Sagrario
450 m"
272;¿Qué hay cerca?;"Palacio de la Aduana
450 m"
272;¿Qué hay cerca?;"Parque de Málaga
500 m"
272;¿Qué hay cerca?;"Museo de Málaga
500 m"
272;Restaurantes y cafeterías;"RestauranteRestaurante Carmen
20 m"
272;Restaurantes y cafeterías;"RestauranteCervecería Belga het Beste Biertje
40 m"
272;Restaurantes y cafeterías;"RestauranteKp Supermarket
50 m"
272;Atracciones turísticas destacadas;"Museo Carmen Thyssen
550 m"
272;Atracciones turísticas destacadas;"Museo Picasso
650 m"
272;Atracciones turísticas destacadas;"Alcazaba
800 m"
272;Atracciones turísticas destacadas;"Centro Pompidou
850 m"
272;Atracciones turísticas destacadas;"Museo del Vidrio y del Cristal
1,1 km"
272;Atracciones turísticas destacadas;"Museo Jorge Rando
1,3 km"
272;Atracciones turísticas destacadas;"Museo Automovilístico y de la Moda
2,8 km"
